"date","AGG"
"2019-10-24","112.67"
"2019-10-25","112.51"
"2019-10-28","112.29"
"2019-10-29","112.40"
"2019-10-30","112.61"
"2019-10-31","113.20"
"2019-11-01","112.79"
"2019-11-04","112.52"
"2019-11-05","112.09"
"2019-11-06","112.40"
"2019-11-07","111.82"
"2019-11-08","111.80"
"2019-11-11","111.83"
"2019-11-12","111.98"
"2019-11-13","112.18"
"2019-11-14","112.48"
"2019-11-15","112.40"
"2019-11-18","112.54"
"2019-11-19","112.66"
"2019-11-20","112.88"
"2019-11-21","112.70"
"2019-11-22","112.72"
"2019-11-25","112.85"
"2019-11-26","113.03"
"2019-11-27","112.89"
"2019-11-29","112.89"
"2019-12-02","112.30"
"2019-12-03","113.01"
"2019-12-04","112.64"
"2019-12-05","112.59"
"2019-12-06","112.41"
"2019-12-09","112.52"
"2019-12-10","112.54"
"2019-12-11","112.78"
"2019-12-12","112.23"
"2019-12-13","112.74"
"2019-12-16","112.42"
"2019-12-17","112.46"
"2019-12-18","112.31"
"2019-12-19","112.23"
"2019-12-20","112.20"
"2019-12-23","112.12"
"2019-12-24","112.26"
"2019-12-26","112.30"
"2019-12-27","112.53"
"2019-12-30","112.47"
"2019-12-31","112.37"
"2020-01-02","112.54"
"2020-01-03","112.98"
"2020-01-06","112.83"
"2020-01-07","112.73"
"2020-01-08","112.46"
"2020-01-09","112.63"
"2020-01-10","112.88"
"2020-01-13","112.80"
"2020-01-14","112.95"
"2020-01-15","113.11"
"2020-01-16","113.04"
"2020-01-17","112.93"
"2020-01-21","113.31"
"2020-01-22","113.37"
"2020-01-23","113.53"
"2020-01-24","113.82"
"2020-01-27","114.12"
"2020-01-28","113.96"
"2020-01-29","114.24"
"2020-01-30","114.35"
"2020-01-31","114.52"
"2020-02-03","114.31"
"2020-02-04","113.89"
"2020-02-05","113.71"
"2020-02-06","113.83"
"2020-02-07","114.21"
"2020-02-10","114.37"
"2020-02-11","114.19"
"2020-02-12","114.00"
"2020-02-13","114.07"
"2020-02-14","114.24"
"2020-02-18","114.43"
"2020-02-19","114.36"
"2020-02-20","114.58"
"2020-02-21","114.89"
"2020-02-24","115.29"
"2020-02-25","115.50"
"2020-02-26","115.56"
"2020-02-27","115.52"
"2020-02-28","116.31"
"2020-03-02","116.25"
"2020-03-03","116.61"
"2020-03-04","116.79"
"2020-03-05","117.09"
"2020-03-06","118.29"
"2020-03-09","118.68"
"2020-03-10","116.88"
"2020-03-11","116.18"
"2020-03-12","115.23"
"2020-03-13","114.51"
"2020-03-16","115.50"
"2020-03-17","113.81"
"2020-03-18","111.43"
"2020-03-19","111.15"
"2020-03-20","111.80"
"2020-03-23","112.92"
"2020-03-24","113.29"
"2020-03-25","113.66"
"2020-03-26","114.27"
"2020-03-27","114.78"
"2020-03-30","115.43"
"2020-03-31","115.32"
"2020-04-01","115.21"
"2020-04-02","115.29"
"2020-04-03","115.40"
"2020-04-06","115.22"
"2020-04-07","115.27"
"2020-04-08","115.37"
"2020-04-09","116.06"
"2020-04-13","116.26"
"2020-04-14","116.39"
"2020-04-15","116.95"
"2020-04-16","117.16"
"2020-04-17","116.88"
"2020-04-20","116.94"
"2020-04-21","117.12"
"2020-04-22","117.00"
"2020-04-23","117.15"
"2020-04-24","117.20"
"2020-04-27","116.85"
"2020-04-28","117.14"
"2020-04-29","117.14"
"2020-04-30","117.15"
"2020-05-01","116.78"
"2020-05-04","116.72"
"2020-05-05","116.64"
"2020-05-06","116.31"
"2020-05-07","116.74"
"2020-05-08","116.39"
"2020-05-11","116.03"
"2020-05-12","116.32"
"2020-05-13","116.53"
"2020-05-14","116.76"
"2020-05-15","116.77"
"2020-05-18","116.41"
"2020-05-19","116.68"
"2020-05-20","117.07"
"2020-05-21","117.12"
"2020-05-22","117.19"
"2020-05-26","117.08"
"2020-05-27","117.19"
"2020-05-28","117.09"
"2020-05-29","117.45"
"2020-06-01","117.18"
"2020-06-02","117.20"
"2020-06-03","116.98"
"2020-06-04","116.75"
"2020-06-05","116.67"
"2020-06-08","116.90"
"2020-06-09","117.13"
"2020-06-10","117.49"
"2020-06-11","117.71"
"2020-06-12","117.51"
"2020-06-15","117.53"
"2020-06-16","117.52"
"2020-06-17","117.56"
"2020-06-18","117.73"
"2020-06-19","117.74"
"2020-06-22","117.74"
"2020-06-23","117.67"
"2020-06-24","117.71"
"2020-06-25","117.75"
"2020-06-26","117.98"
"2020-06-29","117.97"
"2020-06-30","117.97"
"2020-07-01","117.73"
"2020-07-02","117.91"
"2020-07-06","117.97"
"2020-07-07","118.19"
"2020-07-08","118.20"
"2020-07-09","118.53"
"2020-07-10","118.38"
"2020-07-13","118.40"
"2020-07-14","118.56"
"2020-07-15","118.54"
"2020-07-16","118.71"
"2020-07-17","118.66"
"2020-07-20","118.79"
"2020-07-21","118.97"
"2020-07-22","119.09"
"2020-07-23","119.21"
"2020-07-24","119.16"
"2020-07-27","119.08"
"2020-07-28","119.23"
"2020-07-29","119.23"
"2020-07-30","119.45"
"2020-07-31","119.51"
"2020-08-03","119.19"
"2020-08-04","119.48"
"2020-08-05","119.38"
"2020-08-06","119.52"
"2020-08-07","119.43"
"2020-08-10","119.36"
"2020-08-11","118.83"
"2020-08-12","118.73"
"2020-08-13","118.41"
"2020-08-14","118.34"
"2020-08-17","118.43"
"2020-08-18","118.49"
"2020-08-19","118.46"
"2020-08-20","118.60"
"2020-08-21","118.65"
"2020-08-24","118.65"
"2020-08-25","118.44"
"2020-08-26","118.36"
"2020-08-27","117.97"
"2020-08-28","118.06"
"2020-08-31","118.34"
"2020-09-01","118.37"
"2020-09-02","118.62"
"2020-09-03","118.76"
"2020-09-04","118.06"
"2020-09-08","118.25"
"2020-09-09","118.12"
"2020-09-10","118.24"
"2020-09-11","118.34"
"2020-09-14","118.38"
"2020-09-15","118.32"
"2020-09-16","118.28"
"2020-09-17","118.34"
"2020-09-18","118.23"
"2020-09-21","118.26"
"2020-09-22","118.32"
"2020-09-23","118.23"
"2020-09-24","118.20"
"2020-09-25","118.12"
"2020-09-28","118.12"
"2020-09-29","118.25"
"2020-09-30","118.08"
"2020-10-01","117.93"
"2020-10-02","117.83"
"2020-10-05","117.52"
"2020-10-06","117.74"
"2020-10-07","117.50"
"2020-10-08","117.64"
"2020-10-09","117.62"
"2020-10-12","117.64"
"2020-10-13","117.95"
"2020-10-14","117.98"
"2020-10-15","117.91"
"2020-10-16","117.89"
"2020-10-19","117.81"
"2020-10-20","117.56"
"2020-10-21","117.49"
"2020-10-22","117.34"
"2020-10-23","117.41"
"2020-10-26","117.64"
"2020-10-27","117.80"
"2020-10-28","117.72"
"2020-10-29","117.44"
"2020-10-30","117.35"
"2020-11-02","117.26"
"2020-11-03","117.15"
"2020-11-04","117.85"
"2020-11-05","117.97"
"2020-11-06","117.73"
"2020-11-09","117.16"
"2020-11-10","117.08"
"2020-11-11","117.09"
"2020-11-12","117.56"
"2020-11-13","117.57"
"2020-11-16","117.58"
"2020-11-17","117.80"
"2020-11-18","117.84"
"2020-11-19","118.07"
"2020-11-20","118.26"
"2020-11-23","118.13"
"2020-11-24","118.01"
"2020-11-25","117.99"
"2020-11-27","118.23"
"2020-11-30","118.32"
"2020-12-01","117.70"
"2020-12-02","117.61"
"2020-12-03","117.85"
"2020-12-04","117.55"
"2020-12-07","117.79"
"2020-12-08","117.84"
"2020-12-09","117.62"
"2020-12-10","117.88"
"2020-12-11","117.95"
"2020-12-14","117.99"
"2020-12-15","117.87"
"2020-12-16","117.92"
"2020-12-17","117.81"
"2020-12-18","117.73"
"2020-12-21","117.75"
"2020-12-22","117.91"
"2020-12-23","117.74"
"2020-12-24","117.88"
"2020-12-28","117.93"
"2020-12-29","117.95"
"2020-12-30","118.03"
"2020-12-31","118.13"
"2021-01-04","118.08"
"2021-01-05","117.79"
"2021-01-06","117.23"
"2021-01-07","117.16"
"2021-01-08","117.03"
"2021-01-11","116.92"
"2021-01-12","116.89"
"2021-01-13","117.27"
"2021-01-14","117.09"
"2021-01-15","117.24"
"2021-01-19","117.36"
"2021-01-20","117.39"
"2021-01-21","117.22"
"2021-01-22","117.26"
"2021-01-25","117.52"
"2021-01-26","117.49"
"2021-01-27","117.53"
"2021-01-28","117.40"
"2021-01-29","117.29"
"2021-02-01","117.17"
"2021-02-02","117.01"
"2021-02-03","116.80"
"2021-02-04","116.81"
"2021-02-05","116.66"
"2021-02-08","116.78"
"2021-02-09","116.81"
"2021-02-10","116.97"
"2021-02-11","116.84"
"2021-02-12","116.51"
"2021-02-16","116.05"
"2021-02-17","116.23"
"2021-02-18","116.20"
"2021-02-19","115.84"
"2021-02-22","115.55"
"2021-02-23","115.49"
"2021-02-24","115.35"
"2021-02-25","114.45"
"2021-02-26","115.37"
"2021-03-01","115.02"
"2021-03-02","115.14"
"2021-03-03","114.77"
"2021-03-04","114.40"
"2021-03-05","114.28"
"2021-03-08","113.94"
"2021-03-09","114.26"
"2021-03-10","114.41"
"2021-03-11","114.39"
"2021-03-12","113.79"
"2021-03-15","113.90"
"2021-03-16","113.86"
"2021-03-17","113.78"
"2021-03-18","113.42"
"2021-03-19","113.47"
"2021-03-22","113.76"
"2021-03-23","114.05"
"2021-03-24","114.17"
"2021-03-25","114.03"
"2021-03-26","113.86"
"2021-03-29","113.68"
"2021-03-30","113.76"
"2021-03-31","113.75"
"2021-04-01","113.96"
"2021-04-05","113.82"
"2021-04-06","114.12"
"2021-04-07","113.99"
"2021-04-08","114.25"
"2021-04-09","114.12"
"2021-04-12","114.10"
"2021-04-13","114.38"
"2021-04-14","114.32"
"2021-04-15","114.76"
"2021-04-16","114.52"
"2021-04-19","114.42"
"2021-04-20","114.58"
"2021-04-21","114.67"
"2021-04-22","114.73"
"2021-04-23","114.68"
"2021-04-26","114.63"
"2021-04-27","114.37"
"2021-04-28","114.44"
"2021-04-29","114.36"
"2021-04-30","114.47"
"2021-05-03","114.38"
"2021-05-04","114.47"
"2021-05-05","114.56"
"2021-05-06","114.63"
"2021-05-07","114.62"
"2021-05-10","114.39"
"2021-05-11","114.18"
"2021-05-12","113.81"
"2021-05-13","113.96"
"2021-05-14","114.19"
"2021-05-17","114.13"
"2021-05-18","114.10"
"2021-05-19","113.92"
"2021-05-20","114.21"
"2021-05-21","114.28"
"2021-05-24","114.43"
"2021-05-25","114.73"
"2021-05-26","114.66"
"2021-05-27","114.52"
"2021-05-28","114.64"
"2021-06-01","114.34"
"2021-06-02","114.42"
"2021-06-03","114.23"
"2021-06-04","114.64"
"2021-06-07","114.58"
"2021-06-08","114.77"
"2021-06-09","115.03"
"2021-06-10","115.26"
"2021-06-11","115.18"
"2021-06-14","114.94"
"2021-06-15","114.93"
"2021-06-16","114.60"
"2021-06-17","114.95"
"2021-06-18","115.31"
"2021-06-21","114.98"
"2021-06-22","115.12"
"2021-06-23","115.01"
"2021-06-24","115.04"
"2021-06-25","114.84"
"2021-06-28","115.14"
"2021-06-29","115.20"
"2021-06-30","115.30"
"2021-07-01","115.10"
"2021-07-02","115.30"
"2021-07-06","115.71"
"2021-07-07","115.91"
"2021-07-08","116.04"
"2021-07-09","115.64"
"2021-07-12","115.62"
"2021-07-13","115.35"
"2021-07-14","115.73"
"2021-07-15","116.00"
"2021-07-16","115.92"
"2021-07-19","116.49"
"2021-07-20","116.36"
"2021-07-21","115.99"
"2021-07-22","116.27"
"2021-07-23","116.15"
"2021-07-26","116.08"
"2021-07-27","116.36"
"2021-07-28","116.43"
"2021-07-29","116.25"
"2021-07-30","116.43"
"2021-08-02","116.55"
"2021-08-03","116.55"
"2021-08-04","116.55"
"2021-08-05","116.30"
"2021-08-06","115.79"
"2021-08-09","115.63"
"2021-08-10","115.45"
"2021-08-11","115.53"
"2021-08-12","115.49"
"2021-08-13","115.91"
"2021-08-16","116.03"
"2021-08-17","115.95"
"2021-08-18","115.97"
"2021-08-19","116.12"
"2021-08-20","116.09"
"2021-08-23","116.15"
"2021-08-24","115.96"
"2021-08-25","115.73"
"2021-08-26","115.78"
"2021-08-27","116.03"
"2021-08-30","116.19"
"2021-08-31","116.04"
"2021-09-01","115.89"
"2021-09-02","116.01"
"2021-09-03","115.81"
"2021-09-07","115.54"
"2021-09-08","115.72"
"2021-09-09","116.04"
"2021-09-10","115.83"
"2021-09-13","115.99"
"2021-09-14","116.29"
"2021-09-15","116.17"
"2021-09-16","115.96"
"2021-09-17","115.79"
"2021-09-20","116.11"
"2021-09-21","116.09"
"2021-09-22","116.18"
"2021-09-23","115.54"
"2021-09-24","115.34"
"2021-09-27","115.19"
"2021-09-28","114.77"
"2021-09-29","114.86"
"2021-09-30","114.88"
"2021-10-01","115.02"
"2021-10-04","114.92"
"2021-10-05","114.64"
"2021-10-06","114.67"
"2021-10-07","114.37"
"2021-10-08","114.12"
"2021-10-11","114.14"
"2021-10-12","114.35"
"2021-10-13","114.58"
"2021-10-14","114.78"
"2021-10-15","114.50"
"2021-10-18","114.47"
"2021-10-19","114.18"
"2021-10-20","114.07"
"2021-10-21","113.85"
"2021-10-22","114.07"
"2021-10-25","114.15"
"2021-10-26","114.34"
"2021-10-27","114.81"
"2021-10-28","114.60"
"2021-10-29","114.64"
"2021-11-01","114.36"
"2021-11-02","114.56"
"2021-11-03","114.33"
"2021-11-04","114.72"
"2021-11-05","115.19"
"2021-11-08","114.97"
"2021-11-09","115.31"
"2021-11-10","114.52"
"2021-11-11","114.53"
"2021-11-12","114.34"
"2021-11-15","113.97"
"2021-11-16","113.90"
"2021-11-17","114.13"
"2021-11-18","114.23"
"2021-11-19","114.44"
"2021-11-22","113.93"
"2021-11-23","113.48"
"2021-11-24","113.73"
"2021-11-26","114.63"
"2021-11-29","114.46"
"2021-11-30","114.80"
"2021-12-01","114.74"
"2021-12-02","114.59"
"2021-12-03","115.02"
"2021-12-06","114.66"
"2021-12-07","114.44"
"2021-12-08","114.11"
"2021-12-09","114.21"
"2021-12-10","114.20"
"2021-12-13","114.59"
"2021-12-14","114.45"
"2021-12-15","114.23"
"2021-12-16","114.31"
"2021-12-17","114.48"
"2021-12-20","114.33"
"2021-12-21","114.15"
"2021-12-22","114.28"
"2021-12-23","114.04"
"2021-12-27","114.18"
"2021-12-28","114.16"
"2021-12-29","113.82"
"2021-12-30","114.06"
"2021-12-31","114.14"
"2022-01-03","113.32"
"2022-01-04","113.27"
"2022-01-05","112.95"
"2022-01-06","112.80"
"2022-01-07","112.50"
"2022-01-10","112.39"
"2022-01-11","112.59"
"2022-01-12","112.55"
"2022-01-13","112.75"
"2022-01-14","112.16"
"2022-01-18","111.48"
"2022-01-19","111.75"
"2022-01-20","111.87"
"2022-01-21","112.21"
"2022-01-24","112.10"
"2022-01-25","111.99"
"2022-01-26","111.43"
"2022-01-27","111.71"
"2022-01-28","111.79"
"2022-01-31","111.76"
"2022-02-01","111.53"
"2022-02-02","111.68"
"2022-02-03","111.32"
"2022-02-04","110.58"
"2022-02-07","110.63"
"2022-02-08","110.34"
"2022-02-09","110.38"
"2022-02-10","109.45"
"2022-02-11","110.12"
"2022-02-14","109.54"
"2022-02-15","109.31"
"2022-02-16","109.43"
"2022-02-17","109.67"
"2022-02-18","109.86"
"2022-02-22","109.77"
"2022-02-23","109.29"
"2022-02-24","109.37"
"2022-02-25","109.49"
"2022-02-28","110.34"
"2022-03-01","110.82"
"2022-03-02","109.49"
"2022-03-03","109.84"
"2022-03-04","110.36"
"2022-03-07","109.87"
"2022-03-08","109.28"
"2022-03-09","108.98"
"2022-03-10","108.49"
"2022-03-11","108.43"
"2022-03-14","107.43"
"2022-03-15","107.45"
"2022-03-16","107.61"
"2022-03-17","107.69"
"2022-03-18","108.01"
"2022-03-21","107.03"
"2022-03-22","106.67"
"2022-03-23","107.26"
"2022-03-24","106.86"
"2022-03-25","106.06"
"2022-03-28","106.25"
"2022-03-29","106.73"
"2022-03-30","107.07"
"2022-03-31","107.14"
"2022-04-01","106.69"
"2022-04-04","106.76"
"2022-04-05","105.83"
"2022-04-06","105.51"
"2022-04-07","105.32"
"2022-04-08","104.77"
"2022-04-11","104.30"
"2022-04-12","104.60"
"2022-04-13","104.69"
"2022-04-14","103.94"
"2022-04-18","103.73"
"2022-04-19","103.11"
"2022-04-20","103.66"
"2022-04-21","103.16"
"2022-04-22","102.96"
"2022-04-25","103.50"
"2022-04-26","103.95"
"2022-04-27","103.59"
"2022-04-28","103.47"
"2022-04-29","102.94"
"2022-05-02","102.15"
"2022-05-03","102.33"
"2022-05-04","102.85"
"2022-05-05","102.03"
"2022-05-06","101.62"
"2022-05-09","102.07"
"2022-05-10","102.33"
"2022-05-11","102.76"
"2022-05-12","102.92"
"2022-05-13","102.52"
"2022-05-16","102.73"
"2022-05-17","102.15"
"2022-05-18","102.56"
"2022-05-19","102.78"
"2022-05-20","103.12"
"2022-05-23","102.71"
"2022-05-24","103.46"
"2022-05-25","103.80"
"2022-05-26","103.86"
"2022-05-27","104.00"
"2022-05-31","103.42"
"2022-06-01","102.88"
"2022-06-02","102.99"
"2022-06-03","102.83"
"2022-06-06","102.19"
"2022-06-07","102.49"
"2022-06-08","102.19"
"2022-06-09","102.12"
"2022-06-10","101.29"
"2022-06-13","99.67"
"2022-06-14","99.05"
"2022-06-15","100.11"
"2022-06-16","100.34"
"2022-06-17","100.36"
"2022-06-21","99.99"
"2022-06-22","100.82"
"2022-06-23","101.20"
"2022-06-24","100.96"
"2022-06-27","100.61"
"2022-06-28","100.63"
"2022-06-29","101.21"
"2022-06-30","101.62"
"2022-07-01","102.12"
"2022-07-05","102.43"
"2022-07-06","101.80"
"2022-07-07","101.51"
"2022-07-08","101.16"
"2022-07-11","101.65"
"2022-07-12","101.81"
"2022-07-13","102.05"
"2022-07-14","101.72"
"2022-07-15","102.05"
"2022-07-18","101.90"
"2022-07-19","101.66"
"2022-07-20","101.63"
"2022-07-21","102.44"
"2022-07-22","103.24"
"2022-07-25","102.95"
"2022-07-26","102.91"
"2022-07-27","103.15"
"2022-07-28","103.81"
"2022-07-29","103.89"
"2022-08-01","104.20"
"2022-08-02","103.06"
"2022-08-03","103.50"
"2022-08-04","103.74"
"2022-08-05","102.64"
"2022-08-08","103.10"
"2022-08-09","102.86"
"2022-08-10","103.02"
"2022-08-11","102.52"
"2022-08-12","102.89"
"2022-08-15","103.12"
"2022-08-16","103.04"
"2022-08-17","102.49"
"2022-08-18","102.61"
"2022-08-19","101.98"
"2022-08-22","101.57"
"2022-08-23","101.46"
"2022-08-24","101.17"
"2022-08-25","101.68"
"2022-08-26","101.62"
"2022-08-29","101.18"
"2022-08-30","101.19"
"2022-08-31","100.79"
"2022-09-01","99.99"
"2022-09-02","100.38"
"2022-09-06","99.49"
"2022-09-07","100.03"
"2022-09-08","99.74"
"2022-09-09","99.69"
"2022-09-12","99.58"
"2022-09-13","99.08"
"2022-09-14","99.12"
"2022-09-15","98.84"
"2022-09-16","98.77"
"2022-09-19","98.60"
"2022-09-20","98.22"
"2022-09-21","98.56"
"2022-09-22","97.46"
"2022-09-23","97.22"
"2022-09-26","95.98"
"2022-09-27","95.60"
"2022-09-28","97.02"
"2022-09-29","96.55"
"2022-09-30","96.25"
"2022-10-03","96.86"
"2022-10-04","97.13"
"2022-10-05","96.60"
"2022-10-06","96.23"
"2022-10-07","95.80"
"2022-10-10","95.83"
"2022-10-11","95.42"
"2022-10-12","95.52"
"2022-10-13","95.06"
"2022-10-14","94.67"
"2022-10-17","94.78"
"2022-10-18","94.97"
"2022-10-19","94.20"
"2022-10-20","93.62"
"2022-10-21","93.67"
"2022-10-24","93.57"
"2022-10-25","94.47"
"2022-10-26","94.93"
"2022-10-27","95.43"
"2022-10-28","95.20"
"2022-10-31","94.80"
"2022-11-01","94.78"
"2022-11-02","94.68"
"2022-11-03","94.28"
"2022-11-04","94.23"
"2022-11-07","93.98"
"2022-11-08","94.39"
"2022-11-09","94.53"
"2022-11-10","96.39"
"2022-11-11","96.40"
"2022-11-14","96.22"
"2022-11-15","96.85"
"2022-11-16","97.44"
"2022-11-17","97.00"
"2022-11-18","96.86"
"2022-11-21","96.87"
"2022-11-22","97.32"
"2022-11-23","97.84"
"2022-11-25","97.96"
"2022-11-28","97.85"
"2022-11-29","97.48"
"2022-11-30","98.07"
"2022-12-01","98.82"
"2022-12-02","99.14"
"2022-12-05","98.40"
"2022-12-06","98.76"
"2022-12-07","99.59"
"2022-12-08","99.32"
"2022-12-09","98.71"
"2022-12-12","98.71"
"2022-12-13","99.39"
"2022-12-14","99.67"
"2022-12-15","99.51"
"2022-12-16","99.27"
"2022-12-19","98.68"
"2022-12-20","98.06"
"2022-12-21","98.23"
"2022-12-22","98.15"
"2022-12-23","97.80"
"2022-12-27","97.22"
"2022-12-28","97.03"
"2022-12-29","97.40"
"2022-12-30","97.00"
"2023-01-03","97.51"
"2023-01-04","98.02"
"2023-01-05","97.93"
"2023-01-06","98.96"
"2023-01-09","99.27"
"2023-01-10","98.86"
"2023-01-11","99.45"
"2023-01-12","100.17"
"2023-01-13","99.84"
"2023-01-17","99.72"
"2023-01-18","100.68"
"2023-01-19","100.44"
"2023-01-20","99.98"
"2023-01-23","99.76"
"2023-01-24","100.20"
"2023-01-25","100.35"
"2023-01-26","100.13"
"2023-01-27","100.07"
"2023-01-30","99.79"
"2023-01-31","100.16"
"2023-02-01","100.59"
"2023-02-02","100.66"
"2023-02-03","99.86"
"2023-02-06","99.20"
"2023-02-07","99.04"
"2023-02-08","99.23"
"2023-02-09","98.86"
"2023-02-10","98.43"
"2023-02-13","98.68"
"2023-02-14","98.33"
"2023-02-15","98.12"
"2023-02-16","97.76"
"2023-02-17","97.96"
"2023-02-21","97.10"
"2023-02-22","97.31"
"2023-02-23","97.64"
"2023-02-24","97.09"
"2023-02-27","97.27"
"2023-02-28","97.33"
"2023-03-01","96.53"
"2023-03-02","96.24"
"2023-03-03","96.97"
"2023-03-06","96.83"
"2023-03-07","96.70"
"2023-03-08","96.61"
"2023-03-09","96.98"
"2023-03-10","98.10"
"2023-03-13","98.87"
"2023-03-14","98.22"
"2023-03-15","99.12"
"2023-03-16","98.67"
"2023-03-17","99.49"
"2023-03-20","99.02"
"2023-03-21","98.69"
"2023-03-22","99.68"
"2023-03-23","99.95"
"2023-03-24","100.01"
"2023-03-27","99.06"
"2023-03-28","98.91"
"2023-03-29","98.91"
"2023-03-30","99.10"
"2023-03-31","99.56"
"2023-04-03","99.74"
"2023-04-04","100.17"
"2023-04-05","100.45"
"2023-04-06","100.41"
"2023-04-10","99.67"
"2023-04-11","99.76"
"2023-04-12","99.92"
"2023-04-13","99.77"
"2023-04-14","99.32"
"2023-04-17","98.85"
"2023-04-18","98.96"
"2023-04-19","98.85"
"2023-04-20","99.25"
"2023-04-21","99.09"
"2023-04-24","99.50"
"2023-04-25","100.17"
"2023-04-26","99.80"
"2023-04-27","99.36"
"2023-04-28","99.89"
"2023-05-01","98.70"
"2023-05-02","99.64"
"2023-05-03","100.09"
"2023-05-04","99.91"
"2023-05-05","99.60"
"2023-05-08","99.10"
"2023-05-09","98.99"
"2023-05-10","99.58"
"2023-05-11","99.84"
"2023-05-12","99.38"
"2023-05-15","99.14"
"2023-05-16","98.91"
"2023-05-17","98.73"
"2023-05-18","98.27"
"2023-05-19","98.01"
"2023-05-22","97.97"
"2023-05-23","98.05"
"2023-05-24","97.81"
"2023-05-25","97.39"
"2023-05-26","97.45"
"2023-05-30","98.21"
"2023-05-31","98.57"
"2023-06-01","98.53"
"2023-06-02","98.03"
"2023-06-05","98.04"
"2023-06-06","98.14"
"2023-06-07","97.66"
"2023-06-08","98.09"
"2023-06-09","97.89"
"2023-06-12","98.06"
"2023-06-13","97.62"
"2023-06-14","97.73"
"2023-06-15","98.28"
"2023-06-16","98.07"
"2023-06-20","98.27"
"2023-06-21","98.35"
"2023-06-22","97.87"
"2023-06-23","98.22"
"2023-06-26","98.38"
"2023-06-27","98.17"
"2023-06-28","98.44"
"2023-06-29","97.67"
"2023-06-30","97.96"
"2023-07-03","97.49"
"2023-07-05","97.12"
"2023-07-06","96.47"
"2023-07-07","96.44"
"2023-07-10","96.77"
"2023-07-11","96.93"
"2023-07-12","97.73"
"2023-07-13","98.30"
"2023-07-14","97.90"
"2023-07-17","98.02"
"2023-07-18","98.11"
"2023-07-19","98.41"
"2023-07-20","97.86"
"2023-07-21","97.91"
"2023-07-24","97.79"
"2023-07-25","97.69"
"2023-07-26","97.96"
"2023-07-27","97.18"
"2023-07-28","97.52"
"2023-07-31","97.64"
"2023-08-01","96.82"
"2023-08-02","96.53"
"2023-08-03","95.88"
"2023-08-04","96.67"
"2023-08-07","96.56"
"2023-08-08","96.88"
"2023-08-09","96.98"
"2023-08-10","96.41"
"2023-08-11","96.06"
"2023-08-14","95.95"
"2023-08-15","95.74"
"2023-08-16","95.46"
"2023-08-17","95.38"
"2023-08-18","95.57"
"2023-08-21","95.12"
"2023-08-22","95.21"
"2023-08-23","96.07"
"2023-08-24","95.83"
"2023-08-25","95.84"
"2023-08-28","96.06"
"2023-08-29","96.65"
"2023-08-30","96.59"
"2023-08-31","96.75"
"2023-09-01","96.03"
"2023-09-05","95.54"
"2023-09-06","95.40"
"2023-09-07","95.65"
"2023-09-08","95.75"
"2023-09-11","95.62"
"2023-09-12","95.70"
"2023-09-13","95.83"
"2023-09-14","95.67"
"2023-09-15","95.44"
"2023-09-18","95.59"
"2023-09-19","95.30"
"2023-09-20","95.25"
"2023-09-21","94.62"
"2023-09-22","94.97"
"2023-09-25","94.31"
"2023-09-26","94.22"
"2023-09-27","93.86"
"2023-09-28","94.11"
"2023-09-29","94.05"
"2023-10-02","93.15"
"2023-10-03","92.41"
"2023-10-04","93.02"
"2023-10-05","93.05"
"2023-10-06","92.70"
"2023-10-09","92.73"
"2023-10-10","93.52"
"2023-10-11","93.95"
"2023-10-12","93.15"
"2023-10-13","93.59"
"2023-10-16","93.14"
"2023-10-17","92.49"
"2023-10-18","92.07"
"2023-10-19","91.69"
"2023-10-20","91.97"
"2023-10-23","92.34"
"2023-10-24","92.65"
"2023-10-25","91.98"
"2023-10-26","92.57"
"2023-10-27","92.59"
"2023-10-30","92.40"
"2023-10-31","92.31"
"2023-11-01","92.92"
"2023-11-02","93.49"
"2023-11-03","94.14"
"2023-11-06","93.72"
"2023-11-07","94.18"
"2023-11-08","94.49"
"2023-11-09","93.76"
"2023-11-10","93.88"
"2023-11-13","93.91"
"2023-11-14","95.03"
"2023-11-15","94.49"
"2023-11-16","95.01"
"2023-11-17","95.16"
"2023-11-20","95.33"
"2023-11-21","95.41"
"2023-11-22","95.46"
"2023-11-24","95.14"
"2023-11-27","95.67"
"2023-11-28","96.02"
"2023-11-29","96.55"
"2023-11-30","96.19"
"2023-12-01","96.73"
"2023-12-04","96.47"
"2023-12-05","97.03"
"2023-12-06","97.36"
"2023-12-07","97.28"
"2023-12-08","96.88"
"2023-12-11","96.89"
"2023-12-12","97.07"
"2023-12-13","98.33"
"2023-12-14","98.80"
"2023-12-15","98.68"
"2023-12-18","98.47"
"2023-12-19","98.61"
"2023-12-20","98.96"
"2023-12-21","98.90"
"2023-12-22","98.88"
"2023-12-26","98.97"
"2023-12-27","99.60"
"2023-12-28","99.31"
"2023-12-29","99.20"
"2024-01-02","98.79"
"2024-01-03","98.86"
"2024-01-04","98.34"
"2024-01-05","98.11"
"2024-01-08","98.51"
"2024-01-09","98.46"
"2024-01-10","98.37"
"2024-01-11","98.80"
"2024-01-12","99.01"
"2024-01-16","98.38"
"2024-01-17","98.09"
"2024-01-18","97.91"
"2024-01-19","97.93"
"2024-01-22","98.15"
"2024-01-23","97.94"
"2024-01-24","97.73"
"2024-01-25","98.13"
"2024-01-26","98.02"
"2024-01-29","98.46"
"2024-01-30","98.58"
"2024-01-31","99.03"
"2024-02-01","99.29"
"2024-02-02","98.36"
